"id";"course_id";"item";"completed";"tmp_completed";"value"
"2549";"1";"528";"111";"0";"2"
"2550";"1";"529";"111";"0";"5"
"2551";"1";"530";"111";"0";"1"
"2552";"1";"531";"111";"0";"2"
"2553";"1";"533";"111";"0";"La encuesta me parece que ya es completa, no añadiria nada"
"2554";"1";"485";"112";"0";"2"
"2555";"1";"486";"112";"0";"1"
"2556";"1";"488";"112";"0";"9"
"2557";"1";"490";"112";"0";"9"
"2558";"1";"493";"112";"0";"9"
"2559";"1";"501";"112";"0";"9"
"2560";"1";"502";"112";"0";"9"
"2561";"1";"504";"112";"0";"11"
"2562";"1";"506";"112";"0";"10"
"2563";"1";"507";"112";"0";"10"
"2564";"1";"509";"112";"0";"11"
"2565";"1";"511";"112";"0";"10"
"2566";"1";"513";"112";"0";"9"
"2567";"1";"514";"112";"0";"9"
"2568";"1";"515";"112";"0";"10"
"2569";"1";"517";"112";"0";"10"
"2570";"1";"518";"112";"0";"11"
"2571";"1";"519";"112";"0";"11"
"2572";"1";"528";"112";"0";"1"
"2573";"1";"529";"112";"0";"1|2"
"2574";"1";"530";"112";"0";"1"
"2575";"1";"531";"112";"0";"1"
"2576";"1";"533";"112";"0";
"2577";"1";"485";"113";"0";"2"
"2578";"1";"486";"113";"0";"1"
"2579";"1";"488";"113";"0";"8"
"2580";"1";"490";"113";"0";"8"
"2581";"1";"493";"113";"0";"7"
"2582";"1";"501";"113";"0";"1"
"2583";"1";"502";"113";"0";"8"
"2584";"1";"504";"113";"0";"11"
"2585";"1";"506";"113";"0";"9"
"2586";"1";"507";"113";"0";"10"
"2587";"1";"509";"113";"0";"10"
"2588";"1";"511";"113";"0";"9"
"2589";"1";"513";"113";"0";"8"
"2590";"1";"514";"113";"0";
"2591";"1";"515";"113";"0";"10"
"2592";"1";"517";"113";"0";"9"
"2593";"1";"518";"113";"0";"9"
"2594";"1";"519";"113";"0";"10"
"2595";"1";"528";"113";"0";"1|2"
"2596";"1";"529";"113";"0";"5"
"2597";"1";"530";"113";"0";"4"
"2598";"1";"531";"113";"0";"5"
"2599";"1";"533";"113";"0";"Bueno exceptuando el trato de una persona que trabaja en el centro ( no es profesor) pienso que es un muy buen instituto que tampoco tiene mucho que mejorar."
"2600";"1";"485";"114";"0";"2"
"2601";"1";"486";"114";"0";"1"
"2602";"1";"488";"114";"0";"9"
"2603";"1";"490";"114";"0";"8"
"2604";"1";"493";"114";"0";"8"
"2605";"1";"501";"114";"0";
"2606";"1";"502";"114";"0";"2"
"2607";"1";"504";"114";"0";"11"
"2608";"1";"506";"114";"0";"9"
"2609";"1";"507";"114";"0";"8"
"2610";"1";"509";"114";"0";"7"
"2611";"1";"511";"114";"0";"7"
"2612";"1";"513";"114";"0";
"2613";"1";"514";"114";"0";"7"
"2614";"1";"515";"114";"0";"7"
"2615";"1";"517";"114";"0";"6"
"2616";"1";"518";"114";"0";"8"
"2617";"1";"519";"114";"0";"5"
"2618";"1";"528";"114";"0";"1"
"2619";"1";"529";"114";"0";"1"
"2620";"1";"530";"114";"0";"1"
"2621";"1";"531";"114";"0";"5"
"2622";"1";"533";"114";"0";
"2623";"1";"485";"115";"0";"2"
"2624";"1";"486";"115";"0";"1"
"2625";"1";"488";"115";"0";"11"
"2626";"1";"490";"115";"0";"11"
"2627";"1";"493";"115";"0";"11"
"2628";"1";"501";"115";"0";"11"
"2629";"1";"502";"115";"0";"11"
"2630";"1";"504";"115";"0";"11"
"2631";"1";"506";"115";"0";"10"
"2632";"1";"507";"115";"0";"11"
"2633";"1";"509";"115";"0";"11"
"2634";"1";"511";"115";"0";"11"
"2635";"1";"513";"115";"0";"11"
"2636";"1";"514";"115";"0";"11"
"2637";"1";"515";"115";"0";"10"
"2638";"1";"517";"115";"0";"10"
"2639";"1";"518";"115";"0";"11"
"2640";"1";"519";"115";"0";"11"
"2641";"1";"528";"115";"0";"1"
"2642";"1";"529";"115";"0";"4"
"2643";"1";"530";"115";"0";"5"
"2644";"1";"531";"115";"0";"1"
"2645";"1";"533";"115";"0";
"2646";"1";"485";"116";"0";"2"
"2647";"1";"486";"116";"0";"1"
"2648";"1";"488";"116";"0";"10"
"2649";"1";"490";"116";"0";"6"
"2650";"1";"493";"116";"0";"7"
"2651";"1";"501";"116";"0";"3"
"2652";"1";"502";"116";"0";"10"
"2653";"1";"504";"116";"0";"11"
"2654";"1";"506";"116";"0";"4"
"2655";"1";"507";"116";"0";"11"
"2656";"1";"509";"116";"0";"11"
"2657";"1";"511";"116";"0";"11"
"2658";"1";"513";"116";"0";"5"
"2659";"1";"514";"116";"0";"5"
"2660";"1";"515";"116";"0";"10"
"2661";"1";"517";"116";"0";"6"
"2662";"1";"518";"116";"0";"10"
"2663";"1";"519";"116";"0";"10"
"2664";"1";"528";"116";"0";"5"
"2665";"1";"529";"116";"0";"1"
"2666";"1";"530";"116";"0";"5"
"2667";"1";"531";"116";"0";"1"
"2668";"1";"533";"116";"0";"Se debería colocar un ascensor en el centro.
"
"2669";"1";"485";"117";"0";"2"
"2670";"1";"486";"117";"0";"1"
"2671";"1";"488";"117";"0";"9"
"2672";"1";"490";"117";"0";"10"
"2673";"1";"493";"117";"0";"9"
"2674";"1";"501";"117";"0";"7"
"2675";"1";"502";"117";"0";"8"
"2676";"1";"504";"117";"0";"11"
"2677";"1";"506";"117";"0";"11"
"2678";"1";"507";"117";"0";"11"
"2679";"1";"509";"117";"0";"11"
"2680";"1";"511";"117";"0";"9"
"2681";"1";"513";"117";"0";"5"
"2682";"1";"514";"117";"0";"5"
"2683";"1";"515";"117";"0";"11"
"2684";"1";"517";"117";"0";"9"
"2685";"1";"518";"117";"0";"9"
"2686";"1";"519";"117";"0";"11"
"2687";"1";"528";"117";"0";"1"
"2688";"1";"529";"117";"0";"1"
"2689";"1";"530";"117";"0";"5"
"2690";"1";"531";"117";"0";"1|2"
"2691";"1";"533";"117";"0";
"2692";"1";"485";"118";"0";"2"
"2693";"1";"486";"118";"0";"1"
"2694";"1";"488";"118";"0";"8"
"2695";"1";"490";"118";"0";"8"
"2696";"1";"493";"118";"0";"7"
"2697";"1";"501";"118";"0";"6"
"2698";"1";"502";"118";"0";"8"
"2699";"1";"504";"118";"0";"9"
"2700";"1";"506";"118";"0";"8"
"2701";"1";"507";"118";"0";"8"
"2702";"1";"509";"118";"0";"8"
"2703";"1";"511";"118";"0";"7"
"2704";"1";"513";"118";"0";"6"
"2705";"1";"514";"118";"0";"6"
"2706";"1";"515";"118";"0";"6"
"2707";"1";"517";"118";"0";"5"
"2708";"1";"518";"118";"0";"7"
"2709";"1";"519";"118";"0";"7"
"2710";"1";"528";"118";"0";"1"
"2711";"1";"529";"118";"0";"4"
"2712";"1";"530";"118";"0";"5"
"2713";"1";"531";"118";"0";"1"
"2714";"1";"533";"118";"0";
"2715";"1";"485";"119";"0";"2"
"2716";"1";"486";"119";"0";"1"
"2717";"1";"488";"119";"0";"7"
"2718";"1";"490";"119";"0";"8"
"2719";"1";"493";"119";"0";"10"
"2720";"1";"501";"119";"0";"7"
"2721";"1";"502";"119";"0";"7"
"2722";"1";"504";"119";"0";"11"
"2723";"1";"506";"119";"0";"8"
"2724";"1";"507";"119";"0";"8"
"2725";"1";"509";"119";"0";"9"
"2726";"1";"511";"119";"0";"6"
"2727";"1";"513";"119";"0";
"2728";"1";"514";"119";"0";"5"
"2729";"1";"515";"119";"0";"10"
"2730";"1";"517";"119";"0";"8"
"2731";"1";"518";"119";"0";"7"
"2732";"1";"519";"119";"0";"6"
"2733";"1";"528";"119";"0";"1"
"2734";"1";"529";"119";"0";"2"
"2735";"1";"530";"119";"0";"5"
"2736";"1";"531";"119";"0";"5"
"2737";"1";"533";"119";"0";
"2738";"1";"485";"120";"0";"2"
"2739";"1";"486";"120";"0";"1"
"2740";"1";"488";"120";"0";"8"
"2741";"1";"490";"120";"0";"8"
"2742";"1";"493";"120";"0";"7"
"2743";"1";"501";"120";"0";"4"
"2744";"1";"502";"120";"0";"3"
"2745";"1";"504";"120";"0";"10"
"2746";"1";"506";"120";"0";"5"
"2747";"1";"507";"120";"0";"9"
"2748";"1";"509";"120";"0";"6"
"2749";"1";"511";"120";"0";"4"
"2750";"1";"513";"120";"0";"5"
"2751";"1";"514";"120";"0";"6"
"2752";"1";"515";"120";"0";"3"
"2753";"1";"517";"120";"0";"4"
"2754";"1";"518";"120";"0";"6"
"2755";"1";"519";"120";"0";"9"
"2756";"1";"528";"120";"0";"1"
"2757";"1";"529";"120";"0";"4|5"
"2758";"1";"530";"120";"0";"4|5"
"2759";"1";"531";"120";"0";"2|5"
"2760";"1";"533";"120";"0";
"2761";"1";"485";"121";"0";"2"
"2762";"1";"486";"121";"0";"1"
"2763";"1";"488";"121";"0";"9"
"2764";"1";"490";"121";"0";"7"
"2765";"1";"493";"121";"0";"9"
"2766";"1";"501";"121";"0";"2"
"2767";"1";"502";"121";"0";"4"
"2768";"1";"504";"121";"0";"10"
"2769";"1";"506";"121";"0";"6"
"2770";"1";"507";"121";"0";"10"
"2771";"1";"509";"121";"0";"5"
"2772";"1";"511";"121";"0";"6"
"2773";"1";"513";"121";"0";"5"
"2774";"1";"514";"121";"0";"3"
"2775";"1";"515";"121";"0";"4"
"2776";"1";"517";"121";"0";"3"
"2777";"1";"518";"121";"0";"8"
"2778";"1";"519";"121";"0";"10"
"2779";"1";"528";"121";"0";"1"
"2780";"1";"529";"121";"0";"1|5"
"2781";"1";"530";"121";"0";"1|4"
"2782";"1";"531";"121";"0";"4|5"
"2783";"1";"533";"121";"0";
"2784";"1";"485";"122";"0";"1"
"2785";"1";"486";"122";"0";"2"
"2786";"1";"488";"122";"0";"10"
"2787";"1";"490";"122";"0";"10"
"2788";"1";"493";"122";"0";"11"
"2789";"1";"501";"122";"0";"11"
"2790";"1";"502";"122";"0";"11"
"2791";"1";"504";"122";"0";"11"
"2792";"1";"506";"122";"0";"11"
"2793";"1";"507";"122";"0";"11"
"2794";"1";"509";"122";"0";"11"
"2795";"1";"511";"122";"0";
"2796";"1";"513";"122";"0";"10"
"2797";"1";"514";"122";"0";"10"
"2798";"1";"515";"122";"0";"11"
"2799";"1";"517";"122";"0";
"2800";"1";"518";"122";"0";"11"
"2801";"1";"519";"122";"0";"11"
"2802";"1";"528";"122";"0";"1"
"2803";"1";"529";"122";"0";"2"
"2804";"1";"530";"122";"0";"3|4"
"2805";"1";"531";"122";"0";"1|2"
"2806";"1";"533";"122";"0";
"2807";"1";"485";"123";"0";"2"
"2808";"1";"486";"123";"0";"2"
"2809";"1";"488";"123";"0";"11"
"2810";"1";"490";"123";"0";"10"
"2811";"1";"493";"123";"0";"10"
"2812";"1";"501";"123";"0";"9"
"2813";"1";"502";"123";"0";"9"
"2814";"1";"504";"123";"0";"11"
"2815";"1";"506";"123";"0";"10"
"2816";"1";"507";"123";"0";"11"
"2817";"1";"509";"123";"0";"11"
"2818";"1";"511";"123";"0";"9"
"2819";"1";"513";"123";"0";"11"
"2820";"1";"514";"123";"0";"9"
"2821";"1";"515";"123";"0";"10"
"2822";"1";"517";"123";"0";
"2823";"1";"518";"123";"0";"10"
"2824";"1";"519";"123";"0";"10"
"2825";"1";"528";"123";"0";"1"
"2826";"1";"529";"123";"0";"5"
"2827";"1";"530";"123";"0";"1|2"
"2828";"1";"531";"123";"0";"1"
"2829";"1";"533";"123";"0";
"2830";"1";"485";"124";"0";"2"
"2831";"1";"486";"124";"0";"2"
"2832";"1";"488";"124";"0";"9"
"2833";"1";"490";"124";"0";"5"
"2834";"1";"493";"124";"0";"6"
"2835";"1";"501";"124";"0";"7"
"2836";"1";"502";"124";"0";"6"
"2837";"1";"504";"124";"0";"10"
"2838";"1";"506";"124";"0";"8"
"2839";"1";"507";"124";"0";"11"
"2840";"1";"509";"124";"0";"11"
"2841";"1";"511";"124";"0";"11"
"2842";"1";"513";"124";"0";"11"
"2843";"1";"514";"124";"0";"11"
"2844";"1";"515";"124";"0";"8"
"2845";"1";"517";"124";"0";"6"
"2846";"1";"518";"124";"0";"6"
"2847";"1";"519";"124";"0";"6"
"2848";"1";"528";"124";"0";"1"
"2849";"1";"529";"124";"0";"2"
"2850";"1";"530";"124";"0";"1|4"
"2851";"1";"531";"124";"0";"1|2"
"2852";"1";"533";"124";"0";
"2853";"1";"485";"125";"0";"2"
"2854";"1";"486";"125";"0";"2"
"2855";"1";"488";"125";"0";"11"
"2856";"1";"490";"125";"0";"8"
"2857";"1";"493";"125";"0";"10"
"2858";"1";"501";"125";"0";"8"
"2859";"1";"502";"125";"0";"7"
"2860";"1";"504";"125";"0";"11"
"2861";"1";"506";"125";"0";"9"
"2862";"1";"507";"125";"0";"11"
"2863";"1";"509";"125";"0";"11"
"2864";"1";"511";"125";"0";"11"
"2865";"1";"513";"125";"0";"11"
"2866";"1";"514";"125";"0";"9"
"2867";"1";"515";"125";"0";"10"
"2868";"1";"517";"125";"0";"11"
"2869";"1";"518";"125";"0";"9"
"2870";"1";"519";"125";"0";"9"
"2871";"1";"528";"125";"0";"1"
"2872";"1";"529";"125";"0";"2"
"2873";"1";"530";"125";"0";"1|4"
"2874";"1";"531";"125";"0";"1|2"
"2875";"1";"533";"125";"0";
"2876";"1";"485";"126";"0";"2"
"2877";"1";"486";"126";"0";"2"
"2878";"1";"488";"126";"0";"6"
"2879";"1";"490";"126";"0";"6"
"2880";"1";"493";"126";"0";"7"
"2881";"1";"501";"126";"0";"7"
"2882";"1";"502";"126";"0";"7"
"2883";"1";"504";"126";"0";"11"
"2884";"1";"506";"126";"0";"10"
"2885";"1";"507";"126";"0";"11"
"2886";"1";"509";"126";"0";"10"
"2887";"1";"511";"126";"0";"11"
"2888";"1";"513";"126";"0";"9"
"2889";"1";"514";"126";"0";"9"
"2890";"1";"515";"126";"0";"8"
"2891";"1";"517";"126";"0";"8"
"2892";"1";"518";"126";"0";"7"
"2893";"1";"519";"126";"0";"3"
"2894";"1";"528";"126";"0";"1"
"2895";"1";"529";"126";"0";"1"
"2896";"1";"530";"126";"0";"1"
"2897";"1";"531";"126";"0";"2"
"2898";"1";"533";"126";"0";
"2899";"1";"485";"127";"0";"2"
"2900";"1";"486";"127";"0";"2"
"2901";"1";"488";"127";"0";"10"
"2902";"1";"490";"127";"0";"11"
"2903";"1";"493";"127";"0";"11"
"2904";"1";"501";"127";"0";"11"
"2905";"1";"502";"127";"0";"11"
"2906";"1";"504";"127";"0";"11"
"2907";"1";"506";"127";"0";"11"
"2908";"1";"507";"127";"0";"11"
"2909";"1";"509";"127";"0";"11"
"2910";"1";"511";"127";"0";"11"
"2911";"1";"513";"127";"0";"11"
"2912";"1";"514";"127";"0";"8"
"2913";"1";"515";"127";"0";"11"
"2914";"1";"517";"127";"0";
"2915";"1";"518";"127";"0";
"2916";"1";"519";"127";"0";"1"
"2917";"1";"528";"127";"0";"1"
"2918";"1";"529";"127";"0";"5"
"2919";"1";"530";"127";"0";"1|4"
"2920";"1";"531";"127";"0";"1|2"
"2921";"1";"533";"127";"0";
"2922";"1";"485";"128";"0";"2"
"2923";"1";"486";"128";"0";"2"
"2924";"1";"488";"128";"0";"8"
"2925";"1";"490";"128";"0";"3"
"2926";"1";"493";"128";"0";"4"
"2927";"1";"501";"128";"0";"5"
"2928";"1";"502";"128";"0";"5"
"2929";"1";"504";"128";"0";"8"
"2930";"1";"506";"128";"0";"8"
"2931";"1";"507";"128";"0";"9"
"2932";"1";"509";"128";"0";"8"
"2933";"1";"511";"128";"0";"9"
"2934";"1";"513";"128";"0";"8"
"2935";"1";"514";"128";"0";
"2936";"1";"515";"128";"0";"7"
"2937";"1";"517";"128";"0";"6"
"2938";"1";"518";"128";"0";"6"
"2939";"1";"519";"128";"0";"1"
"2940";"1";"528";"128";"0";"1"
"2941";"1";"529";"128";"0";"4"
"2942";"1";"530";"128";"0";"3"
"2943";"1";"531";"128";"0";"2"
"2944";"1";"533";"128";"0";
"2945";"1";"485";"129";"0";"2"
"2946";"1";"486";"129";"0";"2"
"2947";"1";"488";"129";"0";"6"
"2948";"1";"490";"129";"0";"5"
"2949";"1";"493";"129";"0";"7"
"2950";"1";"501";"129";"0";"6"
"2951";"1";"502";"129";"0";"4"
"2952";"1";"504";"129";"0";"11"
"2953";"1";"506";"129";"0";"9"
"2954";"1";"507";"129";"0";"11"
"2955";"1";"509";"129";"0";"11"
"2956";"1";"511";"129";"0";"11"
"2957";"1";"513";"129";"0";"9"
"2958";"1";"514";"129";"0";"9"
"2959";"1";"515";"129";"0";"8"
"2960";"1";"517";"129";"0";"8"
"2961";"1";"518";"129";"0";"7"
"2962";"1";"519";"129";"0";"7"
"2963";"1";"528";"129";"0";"1|2|3"
"2964";"1";"529";"129";"0";"2"
"2965";"1";"530";"129";"0";"1|4"
"2966";"1";"531";"129";"0";"1|2|3|4"
"2967";"1";"533";"129";"0";
"2968";"1";"485";"130";"0";"2"
"2969";"1";"486";"130";"0";"2"
"2970";"1";"488";"130";"0";"8"
"2971";"1";"490";"130";"0";"8"
"2972";"1";"493";"130";"0";"10"
"2973";"1";"501";"130";"0";"7"
"2974";"1";"502";"130";"0";"7"
"2975";"1";"504";"130";"0";"11"
"2976";"1";"506";"130";"0";"10"
"2977";"1";"507";"130";"0";"9"
"2978";"1";"509";"130";"0";"8"
"2979";"1";"511";"130";"0";"9"
"2980";"1";"513";"130";"0";"6"
"2981";"1";"514";"130";"0";"7"
"2982";"1";"515";"130";"0";"10"
"2983";"1";"517";"130";"0";"10"
"2984";"1";"518";"130";"0";"9"
"2985";"1";"519";"130";"0";"10"
"2986";"1";"528";"130";"0";"1"
"2987";"1";"529";"130";"0";"2"
"2988";"1";"530";"130";"0";"4"
"2989";"1";"531";"130";"0";"1"
"2990";"1";"533";"130";"0";"Creo que se debería prestar más atención en la selección del profesorado y poner más bancos en el patio"
"2991";"1";"485";"131";"0";"2"
"2992";"1";"486";"131";"0";"2"
"2993";"1";"488";"131";"0";"11"
"2994";"1";"490";"131";"0";"4"
"2995";"1";"493";"131";"0";"11"
"2996";"1";"501";"131";"0";
"2997";"1";"502";"131";"0";
"2998";"1";"504";"131";"0";"11"
"2999";"1";"506";"131";"0";"9"
"3000";"1";"507";"131";"0";"11"
"3001";"1";"509";"131";"0";"11"
"3002";"1";"511";"131";"0";"11"
"3003";"1";"513";"131";"0";"11"
"3004";"1";"514";"131";"0";"7"
"3005";"1";"515";"131";"0";
"3006";"1";"517";"131";"0";
"3007";"1";"518";"131";"0";"4"
"3008";"1";"519";"131";"0";"4"
"3009";"1";"528";"131";"0";"1"
"3010";"1";"529";"131";"0";"5"
"3011";"1";"530";"131";"0";"5"
"3012";"1";"531";"131";"0";"5"
"3013";"1";"533";"131";"0";
"3014";"1";"485";"132";"0";"2"
"3015";"1";"486";"132";"0";"2"
"3016";"1";"488";"132";"0";"6"
"3017";"1";"490";"132";"0";"3"
"3018";"1";"493";"132";"0";"5"
"3019";"1";"501";"132";"0";"3"
"3020";"1";"502";"132";"0";"4"
"3021";"1";"504";"132";"0";"11"
"3022";"1";"506";"132";"0";"6"
"3023";"1";"507";"132";"0";"11"
"3024";"1";"509";"132";"0";"11"
"3025";"1";"511";"132";"0";"6"
"3026";"1";"513";"132";"0";"3"
"3027";"1";"514";"132";"0";"3"
"3028";"1";"515";"132";"0";"6"
"3029";"1";"517";"132";"0";"5"
"3030";"1";"518";"132";"0";"5"
"3031";"1";"519";"132";"0";"6"
"3032";"1";"528";"132";"0";"1"
"3033";"1";"529";"132";"0";"5"
"3034";"1";"530";"132";"0";"5"
"3035";"1";"531";"132";"0";"1"
"3036";"1";"533";"132";"0";
"3037";"1";"485";"133";"0";"2"
"3038";"1";"486";"133";"0";"2"
"3039";"1";"488";"133";"0";"9"
"3040";"1";"490";"133";"0";"7"
"3041";"1";"493";"133";"0";"10"
"3042";"1";"501";"133";"0";"6"
"3043";"1";"502";"133";"0";"8"
"3044";"1";"504";"133";"0";"10"
"3045";"1";"506";"133";"0";"7"
"3046";"1";"507";"133";"0";"11"
"3047";"1";"509";"133";"0";"11"
"3048";"1";"511";"133";"0";"11"
"3049";"1";"513";"133";"0";"9"
"3050";"1";"514";"133";"0";"8"
"3051";"1";"515";"133";"0";"8"
"3052";"1";"517";"133";"0";"9"
"3053";"1";"518";"133";"0";"7"
"3054";"1";"519";"133";"0";"8"
"3055";"1";"528";"133";"0";"1"
"3056";"1";"529";"133";"0";"1"
"3057";"1";"530";"133";"0";"1|2"
"3058";"1";"531";"133";"0";"1|4"
"3059";"1";"533";"133";"0";"El internet del centro lleva varias semanas sin funcionar y algunas clases están bastante descompensadas a nivel tecnológico en comparación con otras aulas que están más avanzadas y es más sencillo realizar actividades y mejorar las dinámicas."
"3060";"1";"485";"134";"0";"2"
"3061";"1";"486";"134";"0";"2"
"3062";"1";"488";"134";"0";"8"
"3063";"1";"490";"134";"0";"7"
"3064";"1";"493";"134";"0";"8"
"3065";"1";"501";"134";"0";"6"
"3066";"1";"502";"134";"0";"6"
"3067";"1";"504";"134";"0";"11"
"3068";"1";"506";"134";"0";"10"
"3069";"1";"507";"134";"0";"11"
"3070";"1";"509";"134";"0";"10"
"3071";"1";"511";"134";"0";"9"
"3072";"1";"513";"134";"0";"10"
"3073";"1";"514";"134";"0";"10"
"3074";"1";"515";"134";"0";"10"
"3075";"1";"517";"134";"0";"9"
"3076";"1";"518";"134";"0";"8"
"3077";"1";"519";"134";"0";"6"
"3078";"1";"528";"134";"0";"1"
"3079";"1";"529";"134";"0";"4"
"3080";"1";"530";"134";"0";"5"
"3081";"1";"531";"134";"0";"1"
"3082";"1";"533";"134";"0";
"3083";"1";"485";"135";"0";"2"
"3084";"1";"486";"135";"0";"2"
"3085";"1";"488";"135";"0";"10"
"3086";"1";"490";"135";"0";"7"
"3087";"1";"493";"135";"0";"6"
"3088";"1";"501";"135";"0";"7"
"3089";"1";"502";"135";"0";"7"
"3090";"1";"504";"135";"0";"10"
"3091";"1";"506";"135";"0";"8"
"3092";"1";"507";"135";"0";"10"
"3093";"1";"509";"135";"0";"9"
"3094";"1";"511";"135";"0";"8"
"3095";"1";"513";"135";"0";"9"
"3096";"1";"514";"135";"0";"7"
"3097";"1";"515";"135";"0";"7"
"3098";"1";"517";"135";"0";
"3099";"1";"518";"135";"0";"8"
"3100";"1";"519";"135";"0";"7"
"3101";"1";"528";"135";"0";"1"
"3102";"1";"529";"135";"0";"2"
"3103";"1";"530";"135";"0";"1"
"3104";"1";"531";"135";"0";"2"
"3105";"1";"533";"135";"0";
"3106";"1";"485";"136";"0";"2"
"3107";"1";"486";"136";"0";"2"
"3108";"1";"488";"136";"0";"10"
"3109";"1";"490";"136";"0";"8"
"3110";"1";"493";"136";"0";"10"
"3111";"1";"501";"136";"0";"10"
"3112";"1";"502";"136";"0";"10"
"3113";"1";"504";"136";"0";"10"
"3114";"1";"506";"136";"0";
"3115";"1";"507";"136";"0";"10"
"3116";"1";"509";"136";"0";"10"
"3117";"1";"511";"136";"0";"10"
"3118";"1";"513";"136";"0";"10"
"3119";"1";"514";"136";"0";"10"
"3120";"1";"515";"136";"0";"10"
"3121";"1";"517";"136";"0";"10"
"3122";"1";"518";"136";"0";"10"
"3123";"1";"519";"136";"0";"10"
"3124";"1";"528";"136";"0";"1|2"
"3125";"1";"529";"136";"0";"4"
"3126";"1";"530";"136";"0";"3"
"3127";"1";"531";"136";"0";"1"
"3128";"1";"533";"136";"0";
"3129";"1";"485";"137";"0";"2"
"3130";"1";"486";"137";"0";"2"
"3131";"1";"488";"137";"0";"6"
"3132";"1";"490";"137";"0";"6"
"3133";"1";"493";"137";"0";"8"
"3134";"1";"501";"137";"0";"9"
"3135";"1";"502";"137";"0";"9"
"3136";"1";"504";"137";"0";"9"
"3137";"1";"506";"137";"0";"8"
"3138";"1";"507";"137";"0";"6"
"3139";"1";"509";"137";"0";"9"
"3140";"1";"511";"137";"0";"8"
"3141";"1";"513";"137";"0";"8"
"3142";"1";"514";"137";"0";"8"
"3143";"1";"515";"137";"0";"9"
"3144";"1";"517";"137";"0";"6"
"3145";"1";"518";"137";"0";"8"
"3146";"1";"519";"137";"0";"8"
"3147";"1";"528";"137";"0";"1"
"3148";"1";"529";"137";"0";"5"
"3149";"1";"530";"137";"0";"2"
"3150";"1";"531";"137";"0";"1"
"3151";"1";"533";"137";"0";
"3152";"1";"485";"138";"0";"2"
"3153";"1";"486";"138";"0";"2"
"3154";"1";"488";"138";"0";"7"
"3155";"1";"490";"138";"0";"5"
"3156";"1";"493";"138";"0";"5"
"3157";"1";"501";"138";"0";"5"
"3158";"1";"502";"138";"0";"9"
"3159";"1";"504";"138";"0";"10"
"3160";"1";"506";"138";"0";"9"
"3161";"1";"507";"138";"0";"7"
"3162";"1";"509";"138";"0";"5"
"3163";"1";"511";"138";"0";"5"
"3164";"1";"513";"138";"0";"5"
"3165";"1";"514";"138";"0";"5"
"3166";"1";"515";"138";"0";"5"
"3167";"1";"517";"138";"0";"5"
"3168";"1";"518";"138";"0";"1"
"3169";"1";"519";"138";"0";"1"
"3170";"1";"528";"138";"0";"5"
"3171";"1";"529";"138";"0";"5"
"3172";"1";"530";"138";"0";"5"
"3173";"1";"531";"138";"0";"2"
"3174";"1";"533";"138";"0";" "
"3175";"1";"485";"139";"0";"2"
"3176";"1";"486";"139";"0";"2"
"3177";"1";"488";"139";"0";"8"
"3178";"1";"490";"139";"0";"9"
"3179";"1";"493";"139";"0";"8"
"3180";"1";"501";"139";"0";"8"
"3181";"1";"502";"139";"0";"11"
"3182";"1";"504";"139";"0";"11"
"3183";"1";"506";"139";"0";"7"
"3184";"1";"507";"139";"0";"11"
"3185";"1";"509";"139";"0";"11"
"3186";"1";"511";"139";"0";"5"
"3187";"1";"513";"139";"0";"9"
"3188";"1";"514";"139";"0";"8"
"3189";"1";"515";"139";"0";"8"
"3190";"1";"517";"139";"0";"7"
"3191";"1";"518";"139";"0";"8"
"3192";"1";"519";"139";"0";"8"
"3193";"1";"528";"139";"0";"1"
"3194";"1";"529";"139";"0";"2"
"3195";"1";"530";"139";"0";"1|2"
"3196";"1";"531";"139";"0";"1|3|4"
"3197";"1";"533";"139";"0";
"3198";"1";"485";"140";"0";"2"
"3199";"1";"486";"140";"0";"2"
"3200";"1";"488";"140";"0";"3"
"3201";"1";"490";"140";"0";"3"
"3202";"1";"493";"140";"0";
"3203";"1";"501";"140";"0";"3"
"3204";"1";"502";"140";"0";"6"
"3205";"1";"504";"140";"0";"11"
"3206";"1";"506";"140";"0";"6"
"3207";"1";"507";"140";"0";"11"
"3208";"1";"509";"140";"0";"10"
"3209";"1";"511";"140";"0";"9"
"3210";"1";"513";"140";"0";
"3211";"1";"514";"140";"0";"1"
"3212";"1";"515";"140";"0";"6"
"3213";"1";"517";"140";"0";
"3214";"1";"518";"140";"0";"3"
"3215";"1";"519";"140";"0";"1"
"3216";"1";"528";"140";"0";"1"
"3217";"1";"529";"140";"0";"4"
"3218";"1";"530";"140";"0";"5"
"3219";"1";"531";"140";"0";"5"
"3220";"1";"533";"140";"0";"Por líneas generales y hablando en concreto del ciclo de Marketing y Publicidad, me parece que la organización deja mucho que desear, secretaría está el tiempo justo abierta y es poco eficiente, las clases impartidas por unos cuantos profesores son muy muy mejorables y ciertas actitudes de algún que otro profesor también es para hacerlo mirar con detenimiento. 

La accesibilidad al centro está bien, el parking está bien, la limpieza está bien, la cafetería está bien y el aspecto general del centro está bien cuidado. "
"3221";"1";"485";"141";"0";"2"
"3222";"1";"486";"141";"0";"2"
"3223";"1";"488";"141";"0";"11"
"3224";"1";"490";"141";"0";"9"
"3225";"1";"493";"141";"0";"9"
"3226";"1";"501";"141";"0";"10"
"3227";"1";"502";"141";"0";"9"
"3228";"1";"504";"141";"0";
"3229";"1";"506";"141";"0";"10"
